subject,component,sov,cond,amplitude,is_peak
29,N100,wn,Bl0T4,-1.84517175308646,1
29,P2,wn,Bl0T4,-1.030466348949,1
29,N350,wn,Bl0T4,-1.82556855076202,1
30,N100,wm,Bl0T1,-2.24970436941681,1
30,P2,wm,Bl0T1,1.9902022515553,1
30,N350,wm,Bl0T1,-2.34246136152272,1
30,N100,wm,Bl0T2,-2.36762347111089,1
30,P2,wm,Bl0T2,0.603021644877519,1
30,N350,wm,Bl0T2,-0.430151002071798,1
30,N100,wm,Bl0T3,-3.08839221837469,1
30,P2,wm,Bl0T3,0.941044628633204,1
30,N350,wm,Bl0T3,-0.905431858170342,1
30,N100,wm,Bl0T4,-2.03739544897075,1
30,P2,wm,Bl0T4,0.196653798976263,1
30,N350,wm,Bl0T4,-1.49430403937088,1
30,N100,wn,Bl0T1,-2.11361303375644,1
30,P2,wn,Bl0T1,4.04774946818951,1
30,N350,wn,Bl0T1,-3.27151620998979,1
30,N100,wn,Bl0T2,-1.88852339751152,1
30,P2,wn,Bl0T2,1.6728631324295,1
30,N350,wn,Bl0T2,0.884078047235042,1
30,N100,wn,Bl0T3,-3.12521118712784,1
30,P2,wn,Bl0T3,-0.61167177380994,1
30,N350,wn,Bl0T3,-1.37831427840779,1
30,N100,wn,Bl0T4,-2.51004617544477,1
30,P2,wn,Bl0T4,0.996400833273031,1
30,N350,wn,Bl0T4,-1.05109370375824,1
31,N100,wm,Bl0T1,-1.57874643358934,1
31,P2,wm,Bl0T1,1.33910556532797,1
31,N350,wm,Bl0T1,-1.81027109672537,1
31,N100,wm,Bl0T2,-1.67337463192397,1
31,P2,wm,Bl0T2,-0.0350459034294502,1
31,N350,wm,Bl0T2,-0.954752646193363,1
31,N100,wm,Bl0T3,-0.977990806882623,1
31,P2,wm,Bl0T3,0.458166858555677,1
31,N350,wm,Bl0T3,-0.64836544732702,1
31,N100,wm,Bl0T4,-1.55454524466679,1
31,P2,wm,Bl0T4,0.139299253806738,1
31,N350,wm,Bl0T4,-0.863565198946744,1
31,N100,wn,Bl0T1,-2.24265240188688,1
31,P2,wn,Bl0T1,1.21423211262014,1
31,N350,wn,Bl0T1,-3.30859749175789,1
31,N100,wn,Bl0T2,-2.00255079131801,1
31,P2,wn,Bl0T2,-0.67043948778796,1
31,N350,wn,Bl0T2,-1.34160823741884,1
31,N100,wn,Bl0T3,-2.5501287908289,1
31,P2,wn,Bl0T3,-1.74591431124093,1
31,N350,wn,Bl0T3,-1.69327682384961,1
31,N100,wn,Bl0T4,-1.9341231938389,1
31,P2,wn,Bl0T4,-0.353073892340655,1
31,N350,wn,Bl0T4,-0.640248882651536,1
32,N100,wm,Bl0T1,-2.56264225751595,1
32,P2,wm,Bl0T1,0.940152217779352,1
32,N350,wm,Bl0T1,-1.52237061096939,1
32,N100,wm,Bl0T2,-2.24145242007965,1
32,P2,wm,Bl0T2,0.041448728194539,1
32,N350,wm,Bl0T2,-0.590327510220204,1
32,N100,wm,Bl0T3,-2.31976460632696,1
32,P2,wm,Bl0T3,-0.279180127566818,1
32,N350,wm,Bl0T3,-0.210397477896078,1
32,N100,wm,Bl0T4,-1.99526591529008,1
32,P2,wm,Bl0T4,0.459271902329219,1
32,N350,wm,Bl0T4,-0.377741169957357,1
32,N100,wn,Bl0T1,-2.72876311650917,1
32,P2,wn,Bl0T1,3.51339114814149,1
32,N350,wn,Bl0T1,-1.61399133907025,1
32,N100,wn,Bl0T2,-3.47804133497814,1
32,P2,wn,Bl0T2,0.358449256775257,1
32,N350,wn,Bl0T2,-0.378568655874789,1
32,N100,wn,Bl0T3,-3.91144665862833,1
32,P2,wn,Bl0T3,0.0125089469498822,1
32,N350,wn,Bl0T3,-1.04972810890526,1
32,N100,wn,Bl0T4,-2.99155755601998,1
32,P2,wn,Bl0T4,1.22280100298862,1
32,N350,wn,Bl0T4,-0.47775242709393,1
33,N100,wm,Bl0T1,-0.654564058374726,1
33,P2,wm,Bl0T1,0.725450015973507,1
33,N350,wm,Bl0T1,-1.53554495346142,1
33,N100,wm,Bl0T2,-0.620015482732017,1
33,P2,wm,Bl0T2,-0.0149919391712,1
33,N350,wm,Bl0T2,-1.28622648850797,1
33,N100,wm,Bl0T3,-0.247310742927325,1
33,P2,wm,Bl0T3,0.338097144370076,1
33,N350,wm,Bl0T3,-0.453738778361747,1
33,N100,wm,Bl0T4,-0.659105807041453,1
33,P2,wm,Bl0T4,0.587384844334169,1
33,N350,wm,Bl0T4,-0.65032403952329,1
33,N100,wn,Bl0T1,-1.2038385033441,1
33,P2,wn,Bl0T1,2.38560192027911,1
33,N350,wn,Bl0T1,-3.21725071499684,1
33,N100,wn,Bl0T2,-1.00348670850054,1
33,P2,wn,Bl0T2,0.35725147300567,1
33,N350,wn,Bl0T2,-1.20016397385452,1
33,N100,wn,Bl0T3,-0.581555070530275,1
33,P2,wn,Bl0T3,0.442351972645224,1
33,N350,wn,Bl0T3,-0.787824012520206,1
33,N100,wn,Bl0T4,-0.701836687414662,1
33,P2,wn,Bl0T4,0.00172752033134824,1
33,N350,wn,Bl0T4,-1.15779289166443,1
34,N100,wm,Bl0T1,-2.99872406737073,1
34,P2,wm,Bl0T1,1.6625326638006,1
34,N350,wm,Bl0T1,-1.62091195018226,1
34,N100,wm,Bl0T2,-1.16981615894669,1
34,P2,wm,Bl0T2,1.29097935485529,1
34,N350,wm,Bl0T2,-0.824770989837342,1
34,N100,wm,Bl0T3,-1.6435018349996,1
34,P2,wm,Bl0T3,0.7747701777006,1
34,N350,wm,Bl0T3,-0.487389579279975,1
34,N100,wm,Bl0T4,-1.61987556466183,1
34,P2,wm,Bl0T4,0.756805607780251,1
34,N350,wm,Bl0T4,-0.932426825515103,1
34,N100,wn,Bl0T1,-4.19794951972604,1
34,P2,wn,Bl0T1,2.41493935578059,1
34,N350,wn,Bl0T1,-2.75962888190923,1
34,N100,wn,Bl0T2,-2.62526113723272,1
34,P2,wn,Bl0T2,1.38878158976893,1
34,N350,wn,Bl0T2,-1.20239337868299,1
34,N100,wn,Bl0T3,-4.51363377761812,1
34,P2,wn,Bl0T3,-0.523806151613179,1
34,N350,wn,Bl0T3,-2.41505405356061,1
34,N100,wn,Bl0T4,-2.97012547156881,1
34,P2,wn,Bl0T4,1.24106653607176,1
34,N350,wn,Bl0T4,-2.13326151874595,1
35,N100,wm,Bl0T1,-0.843618517738745,1
35,P2,wm,Bl0T1,0.580381281235537,1
35,N350,wm,Bl0T1,-2.69406259393157,1
35,N100,wm,Bl0T2,-1.48470167297249,1
35,P2,wm,Bl0T2,0.141967247001702,1
35,N350,wm,Bl0T2,-0.182279018716266,1
35,N100,wm,Bl0T3,-0.934658786950047,1
35,P2,wm,Bl0T3,0.15280349897964,1
35,N350,wm,Bl0T3,-0.355305613736521,1
35,N100,wm,Bl0T4,-1.1442702035115,1
35,P2,wm,Bl0T4,-0.412601604534609,1
35,N350,wm,Bl0T4,-0.521501131186103,1
35,N100,wn,Bl0T1,-1.91785576825236,1
35,P2,wn,Bl0T1,0.977021747252276,1
35,N350,wn,Bl0T1,-2.67749058137225,1
35,N100,wn,Bl0T2,-0.0626143169957538,1
35,P2,wn,Bl0T2,0.409459273617628,1
35,N350,wn,Bl0T2,0.654141899191363,1
35,N100,wn,Bl0T3,-0.851390949433025,1
35,P2,wn,Bl0T3,-0.885453436602882,1
35,N350,wn,Bl0T3,-0.00274907550807155,1
35,N100,wn,Bl0T4,-1.76657140542553,1
35,P2,wn,Bl0T4,-0.826758835900784,1
35,N350,wn,Bl0T4,-0.542848229975762,1
36,N100,wm,Bl0T1,-3.1542198593328,1
36,P2,wm,Bl0T1,0.571458249426079,1
36,N350,wm,Bl0T1,-2.92451553069748,1
36,N100,wm,Bl0T2,-1.83025435583022,1
36,P2,wm,Bl0T2,-0.479604819798668,1
36,N350,wm,Bl0T2,-0.597843054683322,1
36,N100,wm,Bl0T3,-1.84422123874117,1
36,P2,wm,Bl0T3,-0.225786270458182,1
36,N350,wm,Bl0T3,-0.532263038632529,1
36,N100,wm,Bl0T4,-2.35619141975634,1
36,P2,wm,Bl0T4,0.0545456097946437,1
36,N350,wm,Bl0T4,-0.720172504674167,1
36,N100,wn,Bl0T1,-2.97919612368755,1
36,P2,wn,Bl0T1,1.80912126482873,1
36,N350,wn,Bl0T1,-2.37860283192661,1
36,N100,wn,Bl0T2,-2.57398584576034,1
36,P2,wn,Bl0T2,-0.72664555256762,1
36,N350,wn,Bl0T2,-0.971707771948642,1
36,N100,wn,Bl0T3,-2.12538444136683,1
36,P2,wn,Bl0T3,-0.383908629816439,1
36,N350,wn,Bl0T3,-0.844960931344786,1
36,N100,wn,Bl0T4,-1.85933819159741,1
36,P2,wn,Bl0T4,0.164573730688542,1
36,N350,wn,Bl0T4,-0.54475197331868,1
37,N100,wm,Bl0T1,-1.76718198018854,1
37,P2,wm,Bl0T1,1.49011765912196,1
37,N350,wm,Bl0T1,-0.641423942605757,1
37,N100,wm,Bl0T2,-1.07203927323351,1
37,P2,wm,Bl0T2,0.532176888503164,1
37,N350,wm,Bl0T2,0.0809533974738434,1
37,N100,wm,Bl0T3,-0.63001622087024,1
37,P2,wm,Bl0T3,0.559774637060341,1
37,N350,wm,Bl0T3,-0.33780361642772,1
37,N100,wm,Bl0T4,-1.03009025177476,1
37,P2,wm,Bl0T4,-0.210765487703641,1
37,N350,wm,Bl0T4,-0.0493502707567508,1
37,N100,wn,Bl0T1,-0.581727438982105,1
37,P2,wn,Bl0T1,1.28200462776266,1
37,N350,wn,Bl0T1,-0.75483142412856,1
37,N100,wn,Bl0T2,-0.441170099673586,1
37,P2,wn,Bl0T2,1.14075753384063,1
37,N350,wn,Bl0T2,-0.259487968530092,1
37,N100,wn,Bl0T3,-0.586416395733774,1
37,P2,wn,Bl0T3,0.949186632220755,1
37,N350,wn,Bl0T3,-0.338616654742127,1
37,N100,wn,Bl0T4,-0.58961632181037,1
37,P2,wn,Bl0T4,0.736359668253916,1
37,N350,wn,Bl0T4,-0.122833136435969,1
38,N100,wm,Bl0T1,1.72054919925145,1
38,P2,wm,Bl0T1,6.63463512477487,1
38,N350,wm,Bl0T1,-3.67368702504351,1
38,N100,wm,Bl0T2,-1.29965724528875,1
38,P2,wm,Bl0T2,2.23058742881341,1
38,N350,wm,Bl0T2,-2.52791579223455,1
38,N100,wm,Bl0T3,-2.42456320560003,1
38,P2,wm,Bl0T3,2.12698947605849,1
38,N350,wm,Bl0T3,-0.875700383350529,1
38,N100,wm,Bl0T4,-1.1554396898766,0
38,P2,wm,Bl0T4,1.72864308958729,1
38,N350,wm,Bl0T4,-1.15729300068622,1
38,N100,wn,Bl0T1,-5.75133819215506,1
38,P2,wn,Bl0T1,2.16986064796372,1
38,N350,wn,Bl0T1,-8.81022917336504,1
38,N100,wn,Bl0T2,-0.497193317722023,1
38,P2,wn,Bl0T2,0.517901845337841,1
38,N350,wn,Bl0T2,-1.95984738592456,1
38,N100,wn,Bl0T3,-2.24963434958967,1
38,P2,wn,Bl0T3,1.28079879748022,1
38,N350,wn,Bl0T3,-1.80254515063926,1
38,N100,wn,Bl0T4,1.28924403480095,1
38,P2,wn,Bl0T4,-0.0587461446261987,1
38,N350,wn,Bl0T4,-2.77209299625965,1
